# Frame     Time [ms]   Type    Size [Bit]     PSNR-Y [dB]     PSNR-U [dB]     PSNR-V [dB]     VQM (if exists)
452	15066.666670	P	6232	49.026	48.613	50.323
449	14966.666670	B	176	49.629	50.279	51.778
450	15000.000000	B	168	50.013	49.535	51.468
451	15033.333330	B	496	49.288	48.742	50.649
456	15200.000000	P	7800	48.803	48.409	50.052
453	15100.000000	B	256	49.301	49.436	50.700
454	15133.333330	B	152	49.577	49.044	50.644
455	15166.666670	B	408	48.829	48.334	50.111
460	15333.333330	P	9296	48.469	48.036	49.568
457	15233.333330	B	272	49.071	49.158	50.568
458	15266.666670	B	216	48.772	48.199	49.974
459	15300.000000	B	448	48.507	48.207	49.852
464	15466.666670	I	33544	50.018	49.168	50.066
461	15366.666670	B	232	50.122	50.037	50.848
462	15400.000000	B	312	49.737	49.141	50.464
463	15433.333330	B	352	49.665	48.632	50.214
468	15600.000000	P	3760	49.060	47.889	49.297
465	15500.000000	B	152	49.871	48.930	50.007
466	15533.333330	B	152	49.871	48.930	50.007
467	15566.666670	B	184	49.368	48.199	49.683
472	15733.333330	P	7696	48.719	47.416	48.513
469	15633.333330	B	136	49.642	48.467	49.592
470	15666.666670	B	200	48.980	47.699	49.168
471	15700.000000	B	288	48.841	47.783	48.863
476	15866.666670	P	5464	48.617	47.141	48.496
473	15766.666670	B	152	49.149	48.025	49.083
474	15800.000000	B	152	48.775	47.336	48.733
475	15833.333330	B	296	48.632	47.301	48.522
480	16000.000000	I	37816	49.900	48.707	49.436
477	15900.000000	B	152	50.190	49.001	49.938
478	15933.333330	B	152	50.343	48.376	49.750
479	15966.666670	B	152	50.343	48.376	49.750
484	16133.333330	P	6136	49.556	48.264	49.364
481	16033.333330	B	416	48.974	48.111	49.197
482	16066.666670	B	456	50.476	48.550	49.739
483	16100.000000	B	592	49.642	49.287	50.289
488	16266.666670	P	13872	45.988	48.882	50.207
485	16166.666670	B	600	49.926	48.286	49.983
486	16200.000000	B	656	48.941	49.214	50.193
487	16233.333330	B	704	48.453	48.685	50.536
492	16400.000000	P	11912	46.095	49.028	50.322
489	16300.000000	B	784	48.602	49.604	50.803
490	16333.333330	B	496	48.475	49.209	50.854
491	16366.666670	B	1600	45.384	49.056	50.361
496	16533.333330	I	15040	51.404	50.214	52.250
493	16433.333330	B	184	51.525	50.584	52.628
494	16466.666670	B	248	50.937	51.709	52.822
495	16500.000000	B	1008	50.198	50.448	52.024
500	16666.666670	P	4984	51.311	50.643	52.775
497	16566.666670	B	176	51.121	50.229	52.505
498	16600.000000	B	176	52.161	50.853	52.483
499	16633.333330	B	400	51.058	50.770	52.654
504	16800.000000	P	5784	51.587	51.229	53.010
501	16700.000000	B	192	52.084	51.510	52.826
502	16733.333330	B	192	52.525	51.525	52.684
503	16766.666670	B	296	51.134	51.330	52.890
508	16933.333330	P	3608	52.152	51.363	53.406
505	16833.333330	B	208	52.347	51.615	53.114
506	16866.666670	B	144	52.509	51.656	53.142
507	16900.000000	B	160	52.415	51.443	53.087
512	17066.666670	I	4088	54.668	52.476	54.723
509	16966.666670	B	192	53.881	53.320	54.751
510	17000.000000	B	192	55.675	53.820	54.685
511	17033.333330	B	160	54.497	53.877	54.387
516	17200.000000	P	1880	55.577	54.310	54.970
513	17100.000000	B	152	55.083	53.041	54.785
514	17133.333330	B	160	56.306	53.808	54.961
515	17166.666670	B	160	55.900	54.226	55.069
520	17333.333330	P	1048	57.394	54.599	54.929
517	17233.333330	B	144	57.450	54.478	54.817
518	17266.666670	B	144	57.450	54.478	54.817
519	17300.000000	B	160	58.019	54.769	54.862
524	17466.666670	P	640	61.993	55.051	56.387
521	17366.666670	B	144	58.733	54.662	54.896
522	17400.000000	B	144	58.733	54.662	54.896
523	17433.333330	B	144	59.397	55.012	56.150
528	17600.000000	I	504	98.190	56.784	56.784
525	17500.000000	B	136	62.769	56.670	56.789
526	17533.333330	B	136	62.769	56.670	56.789
527	17566.666670	B	136	62.769	56.670	56.789
532	17733.333330	P	144	98.190	56.784	56.784
529	17633.333330	B	136	98.190	56.784	56.784
530	17666.666670	B	136	98.190	56.784	56.784
531	17700.000000	B	136	98.190	56.784	56.784
